ID,Ministry,Department,Agency,Lat,Long,Address
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Khae Ok Health Promoting Hospital Phra Nakhon Si Ayutthaya Province,14.29803,100.4866,"Moo 1, Khaeok Subdistrict, Bang Sai District, Phra Nakhon Si Ayutthaya Province 13190"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tambon Khae Health Promoting Hospital, Songkhla Province",6.828571,100.6781,"Moo 5, Khae Subdistrict, Chana District, Songkhla Province 90130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Castle Hospital Surin Province,14.63168,103.4105,"Kang Ann Subdistrict, Prasat District, Surin Province 32140"
8.90E+12,Royal Thai Police,Police Hospial,Chomthong Primary and Alternative Medicine Center Police hospital,13.69291,100.4611,"Chomthong Subdistrict, Chomthong District, Bangkok 10150"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chom Phraat Health Promoting Hospital Ratchaburi,13.42223,99.88296,"Moo 3, Chom Pratad Sub-District, Wat Phleng District, Ratchaburi Province 70170"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chom Mok Kaew Health Promoting Hospital Chiang Rai,19.76829,99.69199,"Baan Pa Daeng Moo 7, Chom Mok Kaew Subdistrict, Mae Lao District, Chiang Rai Province 57250"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Klang Health Promoting Hospital Ubon Ratchathani Province,14.72953,105.0736,"Moo 1, Klang Subdistrict, Det Udom District, Ubon Ratchathani Province 34160"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",San Klang Health Promoting Hospital Chiang Rai,19.59443,99.73806,"Ban Pa Tak Village, Moo 5, San Klang Subdistrict, Phan District, Chiang Rai Province 57120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Cha Am Hospital Phetchaburi,12.80849,99.97973,"8 Cha-am Sub-district, Cha-am District, Phetchaburi Province 76120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Chae Hom Hospital, Lampang Province",18.70768,99.55466,"Wichet Nakorn Subdistrict, Chae Hom District, Lampang Province 52120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chokchai Hospital Nakhon Ratchasima Province,14.73437,102.1567,"220 Moo 13, Chokchai Subdistrict, Chokchai District, Nakhon Ratchasima Province 30190"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Pho Chai Hospital Roi Et Province,16.32123,103.7723,"185 Moo 2, Charan Chamrun Road, Moo 2, Kham Pae Sub-district, Pho Chai District, Roi Et Province 45230"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Mae Chai Hospital, Phayao Province",19.3754,99.78935,"Phahonyoyin Road, Moo 9, Si Tho Subdistrict, Mae Chai District, Phayao Province 56130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chainat Narenton Hospital Chainat Province,15.19134,100.1284,"199 Moo 5, Nai Mueang Subdistrict, Mueang Chai Nat District, Chainat Province 17000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chaiya Hospital Suratthani Province,9.386711,99.207,"Raknorakit Road, Moo 1, Talad Chaiya Subdistrict, Chaiya District, Surat Thani Province 84110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chaiyaphum Hospital Chaiyaphum Province,15.80697,102.0344,"12 Ban Ban Kan Road, Moo 5, Nai Mueang Subdistrict, Mueang Chaiyaphum District, Chaiyaphum Province 36000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Bangchak Hospital Samut Prakan Province,13.60975,100.5402,"35/3 Moo 8, Suksawat Road, 78 Soi 1, Bang Chak Subdistrict, Phra Pradaeng District, Samut Prakan Province 10130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Champa Health Promoting Hospital Phra Nakhon Si Ayutthaya Province,14.5581,100.7399,"Moo 5, Champa Subdistrict, Tharua District, Phra Nakhon Si Ayutthaya Province 13130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Champa Lor Health Promoting Hospital Ang Thong Province,14.54057,100.4495,"Moo 3, Champa Lor Subdistrict, Mueang Ang Thong District, Ang Thong Province 14000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Thachana Hospital Suratthani Province,9.598253,99.16618,"1115 Moo 10, Tha Chana Subdistrict, Tha Chana District, Surat Thani Province 84170"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Bu Chao Khun Health Promoting Hospital Nakhon Ratchasima Province,14.36296,101.7435,"Moo 10, Wang Mi Sub-district, Wang Nam Khiao District, Nakhon Ratchasima Province 30370"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chaopraya Abhaibhubejhr Hospital Prachinburi,14.05438,101.3962,"32/7 Moo 12, Tha Ngam Subdistrict, Mueang District, Prachinburi Province 25000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chaopraya Yommarat Hospital Suphanburi,14.4665,100.1161,"950 Phrapanawat Road, Thapeelong Subdistrict Mueang Suphanburi District, Suphanburi Province 72000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Kudchap Hospital Udon Thani Province,17.406,102.5623,"72 Moo 3, Kutchap-Nongwua So Rd., Moo 3, Muang Phia Subdistrict, Kudchap District, Udon Thani Province 41250"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chian Yai Hospital Nakhon Si Thammarat Province,8.161965,100.1374,"Moo 1, Moo 1, Thong Lam Chiak Subdistrict, Chian Yai District, Nakhon Si Thammarat Province 80190"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Fang Hospital, Chiang Mai Province",19.9132,99.20651,"30 Moo 4, Chotana Road, Moo 4, Wiang Subdistrict, Fang District, Chiang Mai Province 50110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Chiang Khan Hospital, Loei Province",17.8953,101.6633,"427 Chiang Khan-Pak Chom Road, Moo 2, Chiang Khan Subdistrict, Chiang Khan District, Loei Province 42110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chiang Khong Crown Prince Hospital Chiang Rai,20.2402,100.4101,"351 Moo 10, Wiang Subdistrict, Chiang Khong District, Chiang Rai Province 57140"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chiang Saen Hospital Chiang Rai,20.27126,100.0774,"104 Moo 6 Moo 6, Wiang Subdistrict, Chiang Saen District, Chiang Rai Province 57150"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Prushing Subdistrict Health Promoting Hospital, Songkhla Province",6.706714,101.0481,"Moo 7, Tha Muang Sub-district, Thepha District, Songkhla Province 90150"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chom Thong Health Promoting Hospital Phitsanulok Province,16.87075,100.2395,"Moo 2, Chom Thong Subdistrict, Mueang Phitsanulok District, Phitsanulok Province 65000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chonburi Hospital Chonburi Province,13.35182,100.9827,"No. 69 Moo 2, Ban Suan Subdistrict, Mueang Chon Buri District, Chonburi 20000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Pakchong Nana Hospital Nakhon Ratchasima Province,14.67694,101.4026,"400 Mittraphap Road, Pak Chong Subdistrict, Pak Chong District, Nakhon Ratchasima Province 30130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Sam Chuk Hospital Suphanburi,14.75428,100.0755,"4/1 Moo 7, Nong Phak Nak Subdistrict, Sam Chuk District, Suphanburi Province 72130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chulabhorn Hospital Nakhon Si Thammarat Province,8.081208,99.8316,"111 Moo 4, Sam Subdistrict, Chulabhorn District, Nakhon Si Thammarat Province 80130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chum Saeng Health Promoting Hospital Surin Province,15.17414,103.5157,"Moo 1, Chumsaeng Subdistrict, Chom Phara District, Surin Province 32180"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chum Saeng Songkhram Health Promoting Hospital Phitsanulok Province,16.78886,100.036,"Moo 6, Chumsaeng Songkhram Subdistrict, Bang Rakam District, Phitsanulok Province 65240"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chumponburi Hospital Surin Province,15.34846,103.401,"175 Moo 01, Chumponburi-Tha Tum Road, Moo 1, Chumpon Buri Subdistrict, Chumphon Buri District, Surin Province 32190"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Lamae Hospital, Chumphon Province",9.757482,99.08609,"Moo 7, Lamae Sub-district, Lamae District, Chumphon Province 86170"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Sawee Hospital, Chumphon Province",10.22999,99.10922,"120 Moo 7, Na Pho Subdistrict, Sawee District, Chumphon Province 86130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Lang Suan Hospital, Chumphon Province",9.983475,99.06617,"Moo 5, Wang Takor Subdistrict, Lang Suan District, Chumphon Province 86110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Muang Chan Hospital Sisaket Province,15.18338,104.0563,"Moo 4, Nong Yai Subdistrict, Mueang Chan District, Sisaket Province 33120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Bueng Samakkhi Hospital Kamphaeng Phet Province,16.18107,99.9609,"Moo 7, Rahan Sub-district, Bueng Samakkhi District, Kamphaeng Phet Province 62210"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Khon Subdistrict Health Promoting Hospital, Si Kaew Subdistrict, Sisaket Province",14.79693,104.489,"Moo 11, Srikaew Sub-district, Sriratana District, Sisaket Province 33240"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Somdej Phra Yupparat Thabo Hospital Nong Khai Province,17.84784,102.5762,"161 Moo 13, Tha Bo Subdistrict, Tha Bo District, Nong Khai Province 43110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Somdej Phra Yupparat Chom Bueng Hospital Ratchaburi,13.62266,99.63026,"5 Moo 8, Chom Bueng Subdistrict, Chom Bueng District, Ratchaburi 70150"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chawang Crown Prince Hospital Nakhon Si Thammarat Province,8.438853,99.52405,"20 Moo 8 Moo 8, Sai Ra Subdistrict, Chawang District, Nakhon Si Thammarat Province 80150"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Dan Sai Crown Prince Hospital, Loei Province",17.27516,101.1584,"Moo 3, Dansai Subdistrict, Dan Sai District, Loei Province 42120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Den Chai Crown Prince Hospital, Phrae Province",17.98203,100.0534,"No. 545 Moo 9, Den Chai Subdistrict, Den Chai District, Phrae Province 54110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Somdej Phra Yupparat Dejudom Hospital Ubon Ratchathani Province,14.91281,105.065,"Moo 19, Mueang Dej Subdistrict, Det Udom District, Ubon Ratchathani Province 34160"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Somdej Phra Yupparat Ban Dung Hospital Udon Thani Province,17.69211,103.2584,"Moo 7, Srisutho Subdistrict, Ban Dung District, Udon Thani Province 41190"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Sa Kaeo Crown Prince Hospital Sa Kaeo Province,13.81656,102.0719,"725 Moo 2, Suwannason Road, Moo 2, Sakaeo Sub-district, Muang Sakaeo District, Sakaeo Province 27000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Lom Kao Crown Prince Hospital Phetchabun Province,16.85648,101.25,"Moo 1, Na Sang Subdistrict, Lom Kao District, Phetchabun Province 67120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Somdej Phra Yupparat Kuchinarai Hospital Kalasin Province,16.52951,104.0418,"19 Moo 13, Buakhao Subdistrict, Kuchinarai District, Kalasin Province 46110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Somdej Phra Yuparat Luang Nok Tha Hospital, Yasothon Province",16.19652,104.5153,"Moo 1, Sawat Subdistrict, Loeng Nok Tha District, Yasothon 35120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Somdej Phra Yupparat That Phanom Hospital Nakhon Phanom Province,16.93684,104.7123,"Moo 7, That Phanom Subdistrict, That Phanom District, Nakhon Phanom Province 48110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Sawang Daen Din Crown Prince Hospital Sakon Nakhon Province,17.47744,103.4573,"291 Phumphakdi Road, Moo 11, Sawang Daen Din Subdistrict Sawang Daen Din District, Sakon Nakhon Province 47110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Somdej Phra Yupparat Taphanhin Hospital Phichit Province,16.21612,100.4396,"Taphanhin Sub-district, Taphan Hin District, Phichit Province 66110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Wiang Sa Crown Prince Hospital Suratthani Province,8.637283,99.37132,"204/16 Moo 10, Wiangsa Subdistrict, Wiang Sa District, Surat Thani Province 84190"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Somdej Phra Yupparat Yaha Hospital, Yala Province",6.490559,101.123,"Moo 6, Yaha Sub-district, Yaha District, Yala Province 95120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dan Hospital Buriram Province,15.10922,103.1756,"192 Moo 9, Ban Dan Subdistrict, Ban Dan District, Buriram Province 31000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Dan Makham Tia Hospital Kanchanaburi,13.85265,99.40912,"Moo 1, Tambon Dan Makham Tia Dan Makham Tia District, Kanchanaburi Province 71260"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Chiang Dao Hospital Chiang Mai Province,19.40267,98.97547,"285 Moo 2, Chotana Road, Moo 2, Chiang Dao Subdistrict, Chiang Dao District, Chiang Mai Province 50170"
8.90E+12,Ministry of Public Health,Department of Medical Services,Department of Medical Services Thanyarak Hospital Udon Thani,17.26682,102.8805,"271 Moo 1, Nong Phai Subdistrict, Mueang Udon Thani District, Udon Thani Province 41330"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Phet Charoen Subdistrict Health Promoting Hospital, Loei Province",17.52998,101.7285,"269 ​​Moo 8, Mueang Subdistrict, Mueang Loei District, Loei Province 42000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Phon Krang Health Promoting Hospital Nakhon Ratchasima Province,15.02005,102.0096,"104 Moo 4, Phol Krang Subdistrict, Mueang Nakhon Ratchasima District, Nakhon Ratchasima Province 30000"
